Time,Interval
12770.5,-5.0
12773.5,-10.0
12776.5,-5.0
13117.5,10.0
13126.5,5.0
13135.5,10.0
13475.5,-5.0
13484.5,0.0
13492.5,5.0
13500.0,0.0
13493.5,5.0
13501.5,10.0
13509.0,5.0
13513.0,0.0
13509.5,5.0
13517.0,0.0
13521.0,-5.0
13524.5,-5.0
13528.5,-10.0
13532.5,-5.0
13692.5,-20.0
13693.0,-15.0
13852.5,5.0
14518.5,5.0
14521.0,10.0
14526.0,15.0
14532.0,20.0
14534.5,15.0
14537.0,20.0
14523.5,5.0
14528.5,10.0
14534.5,15.0
14537.0,10.0
14539.5,15.0
14533.5,5.0
14539.5,10.0
14542.0,5.0
14544.5,10.0
14545.5,5.0
14548.0,0.0
14550.5,5.0
14568.5,0.0
14550.5,-5.0
14553.0,0.0
14571.0,-5.0
14555.5,5.0
14573.5,0.0
14591.5,-5.0
14639.0,-10.0
14641.0,-15.0
14652.0,-20.0
14652.5,-15.0
14657.5,-20.0
14646.5,-5.0
14657.5,-10.0
14658.0,-5.0
14663.0,-10.0
14668.5,-5.0
14669.0,0.0
14674.0,-5.0
14669.5,5.0
14674.5,0.0
14679.5,-5.0
14702.0,0.0
14704.5,-5.0
14724.5,5.0
14727.0,0.0
14729.5,5.0
14729.5,-5.0
14732.0,0.0
14734.5,5.0
14759.0,0.0
14783.5,-5.0
14799.5,0.0
14815.5,5.0
15521.5,-50.0
15526.5,-55.0
15537.5,-50.0
15542.5,-45.0
16219.5,-5.0
16230.5,0.0
16235.5,5.0
16241.5,5.0
16246.5,10.0
16251.5,5.0
16289.5,30.0
16293.0,35.0
16326.5,5.0
16393.5,-5.0
16409.0,0.0
16414.0,-5.0
16424.5,5.0
16429.5,0.0
16448.5,5.0
16434.5,-5.0
16453.5,0.0
16457.0,-5.0
16472.5,5.0
16476.0,0.0
16480.0,5.0
16483.5,0.0
16485.5,5.0
16479.5,-5.0
16483.5,0.0
16487.0,-5.0
16489.0,0.0
16487.5,5.0
16491.0,0.0
16493.0,5.0
16510.0,0.0
16494.5,-5.0
16496.5,0.0
16513.5,-5.0
16498.5,5.0
16515.5,0.0
16523.5,-5.0
16532.5,-5.0
16540.5,-10.0
16541.0,-5.0
16542.0,-10.0
16553.5,10.0
16555.5,5.0
16548.5,-5.0
16549.0,0.0
16550.0,-5.0
16561.5,15.0
16563.5,10.0
16567.0,5.0
16569.0,0.0
16570.5,-5.0
16572.5,-10.0
16549.5,5.0
16550.5,0.0
16562.0,20.0
16564.0,15.0
16567.5,10.0
16569.5,5.0
16571.0,0.0
16573.0,-5.0
16551.5,-5.0
16563.0,15.0
16565.0,10.0
16568.5,5.0
16570.5,0.0
16572.0,-5.0
16574.0,-10.0
16564.0,20.0
16566.0,15.0
16569.5,10.0
16571.5,5.0
16573.0,0.0
16575.0,-5.0
16582.5,0.0
16584.0,5.0
16585.5,10.0
16588.0,15.0
16578.5,-5.0
16582.0,-10.0
16584.0,-15.0
16585.5,-20.0
16587.5,-25.0
16595.0,-20.0
16596.5,-15.0
16598.0,-10.0
16600.5,-5.0
16585.5,-5.0
16587.5,-10.0
16589.0,-15.0
16591.0,-20.0
16598.5,-15.0
16600.0,-10.0
16601.5,-5.0
16604.0,0.0
16610.5,-5.0
16589.5,-5.0
16591.0,-10.0
16593.0,-15.0
16600.5,-10.0
16602.0,-5.0
16603.5,0.0
16606.0,5.0
16612.5,0.0
16592.5,-5.0
16594.5,-10.0
16602.0,-5.0
16603.5,0.0
16605.0,5.0
16607.5,10.0
16614.0,5.0
16616.5,0.0
16596.5,-5.0
16604.0,0.0
16605.5,5.0
16607.0,10.0
16609.5,15.0
16616.0,10.0
16618.5,5.0
16611.5,5.0
16613.0,10.0
16614.5,15.0
16617.0,20.0
16623.5,15.0
16626.0,10.0
16629.5,5.0
16614.5,5.0
16616.0,10.0
16618.5,15.0
16625.0,10.0
16627.5,5.0
16631.0,0.0
16617.5,5.0
16620.0,10.0
16626.5,5.0
16629.0,0.0
16632.5,-5.0
16622.5,5.0
16629.0,0.0
16631.5,-5.0
16635.0,-10.0
16645.5,-5.0
16635.5,-5.0
16638.0,-10.0
16641.5,-15.0
16652.0,-10.0
16658.5,-5.0
16640.5,-5.0
16644.0,-10.0
16654.5,-5.0
16661.0,0.0
16647.5,-5.0
16658.0,0.0
16664.5,5.0
16668.5,5.0
16675.0,10.0
16688.5,5.0
16689.5,0.0
16691.0,-5.0
16692.0,-10.0
16693.5,-15.0
16681.5,5.0
16695.0,0.0
16696.0,-5.0
16697.5,-10.0
16698.5,-15.0
16700.0,-20.0
16699.0,-5.0
16700.0,-10.0
16701.5,-15.0
16702.5,-20.0
16704.0,-25.0
16710.5,-5.0
16712.0,-10.0
16713.0,-15.0
16714.5,-20.0
16713.5,-5.0
16714.5,-10.0
16716.0,-15.0
16715.5,-5.0
16717.0,-10.0
16718.5,-5.0
17001.0,-5.0
17001.5,0.0
17003.5,5.0
17005.5,10.0
17008.0,15.0
17016.5,10.0
17021.5,15.0
17283.5,5.0
17285.5,10.0
17287.5,15.0
17290.0,20.0
17298.5,15.0
17303.5,20.0
17308.5,25.0
17287.5,5.0
17289.5,10.0
17292.0,15.0
17300.5,10.0
17305.5,15.0
17310.5,20.0
17291.5,5.0
17294.0,10.0
17302.5,5.0
17307.5,10.0
17312.5,15.0
17296.5,5.0
17305.0,0.0
17310.0,5.0
17315.0,10.0
17320.0,15.0
17313.5,-5.0
17318.5,0.0
17323.5,5.0
17328.5,10.0
17323.5,5.0
17328.5,10.0
17333.5,15.0
17333.5,5.0
17338.5,10.0
17343.5,5.0
17368.0,0.0
17392.5,-5.0
17405.5,0.0
17406.5,-5.0
17408.0,-10.0
17409.5,-15.0
17411.0,-20.0
17416.0,-25.0
17407.5,5.0
17408.5,0.0
17410.0,-5.0
17411.5,-10.0
17413.0,-15.0
17418.0,-20.0
17427.0,-15.0
17420.5,-5.0
17422.0,-10.0
17423.5,-15.0
17425.0,-20.0
17430.0,-25.0
17439.0,-20.0
17423.5,-5.0
17425.0,-10.0
17426.5,-15.0
17431.5,-20.0
17440.5,-15.0
17426.5,-5.0
17428.0,-10.0
17433.0,-15.0
17442.0,-10.0
17429.5,-5.0
17434.5,-10.0
17443.5,-5.0
17439.5,-5.0
17448.5,0.0
17461.0,-5.0
17463.5,0.0
17457.5,5.0
17470.0,0.0
17472.5,5.0
17478.5,10.0
17481.5,15.0
17482.5,-5.0
17485.0,0.0
17491.0,5.0
17494.0,10.0
17502.0,20.0
17487.5,5.0
17493.5,10.0
17496.5,15.0
17504.5,25.0
17511.5,20.0
17499.5,5.0
17502.5,10.0
17510.5,20.0
17517.5,15.0
17505.5,5.0
17513.5,15.0
17520.5,10.0
17516.0,10.0
17523.0,5.0
17530.5,-5.0
17555.5,0.0
17585.5,5.0
17607.5,10.0
17629.5,5.0
17703.0,-10.0
17705.0,-5.0
17766.5,5.0
17790.0,10.0
17813.5,5.0
17817.5,10.0
17822.5,5.0
17821.5,5.0
17826.5,0.0
17831.5,-5.0
18511.5,-15.0
18512.0,-10.0
18513.0,-5.0
18515.0,0.0
18524.0,-5.0
18533.5,-10.0
19179.5,5.0
19180.5,10.0
19182.5,15.0
19191.5,10.0
19201.0,5.0
19181.5,5.0
19183.5,10.0
19192.5,5.0
19202.0,0.0
19185.5,5.0
19194.5,0.0
19204.0,-5.0
19203.5,-5.0
19213.0,-10.0
19222.5,-5.0
19241.5,0.0
19260.5,5.0
19270.0,0.0
19279.5,-5.0
19297.5,5.0
19298.5,0.0
19299.0,10.0
19300.0,5.0
19317.5,-5.0
19374.0,-5.0
19374.5,0.0
19378.5,-5.0
19430.5,5.0
19434.5,0.0
19438.5,-5.0
19490.5,5.0
19513.0,10.0
19535.5,5.0
19545.0,0.0
19548.0,-5.0
19549.5,-10.0
19550.5,-15.0
19553.0,-20.0
19558.0,-25.0
19559.0,-20.0
19554.5,-5.0
19557.5,-10.0
19559.0,-15.0
19560.0,-20.0
19562.5,-25.0
19567.5,-30.0
19568.5,-25.0
19572.0,-30.0
19572.5,-25.0
19573.0,-30.0
19574.5,-25.0
19575.0,-30.0
19575.5,-25.0
19560.5,-5.0
19562.0,-10.0
19563.0,-15.0
19565.5,-20.0
19570.5,-25.0
19571.5,-20.0
19575.0,-25.0
19575.5,-20.0
19576.0,-25.0
19577.5,-20.0
19578.0,-25.0
19578.5,-20.0
19584.0,-25.0
19563.5,-5.0
19564.5,-10.0
19567.0,-15.0
19572.0,-20.0
19573.0,-15.0
19576.5,-20.0
19577.0,-15.0
19577.5,-20.0
19579.0,-15.0
19579.5,-20.0
19580.0,-15.0
19585.5,-20.0
19565.5,-5.0
19568.0,-10.0
19573.0,-15.0
19574.0,-10.0
19577.5,-15.0
19578.0,-10.0
19578.5,-15.0
19580.0,-10.0
19580.5,-15.0
19581.0,-10.0
19586.5,-15.0
19570.5,-5.0
19575.5,-10.0
19576.5,-5.0
19580.0,-10.0
19580.5,-5.0
19581.0,-10.0
19582.5,-5.0
19583.0,-10.0
19583.5,-5.0
19589.0,-10.0
19576.0,-5.0
19577.0,0.0
19580.5,-5.0
19581.0,0.0
19581.5,-5.0
19583.0,0.0
19583.5,-5.0
19584.0,0.0
19589.5,-5.0
19582.5,5.0
19586.0,0.0
19586.5,5.0
19587.0,0.0
19588.5,5.0
19589.0,0.0
19589.5,5.0
19595.0,0.0
19607.5,5.0
19589.5,-5.0
19590.0,0.0
19590.5,-5.0
19592.0,0.0
19592.5,-5.0
19593.0,0.0
19598.5,-5.0
19611.0,0.0
19614.0,5.0
19590.5,5.0
19591.0,0.0
19592.5,5.0
19593.0,0.0
19593.5,5.0
19599.0,0.0
19611.5,5.0
19614.5,10.0
19591.5,-5.0
19593.0,0.0
19593.5,-5.0
19594.0,0.0
19599.5,-5.0
19612.0,0.0
19615.0,5.0
19594.5,5.0
19595.0,0.0
19595.5,5.0
19601.0,0.0
19613.5,5.0
19616.5,10.0
19619.5,15.0
19595.5,-5.0
19596.0,0.0
19601.5,-5.0
19614.0,0.0
19617.0,5.0
19620.0,10.0
19596.5,5.0
19602.0,0.0
19614.5,5.0
19617.5,10.0
19620.5,15.0
19607.5,-5.0
19620.0,0.0
19623.0,5.0
19626.0,10.0
19630.0,15.0
19632.5,5.0
19635.5,10.0
19638.5,15.0
19642.5,20.0
19651.0,25.0
19653.5,20.0
19638.5,5.0
19641.5,10.0
19645.5,15.0
19654.0,20.0
19656.5,15.0
19662.5,20.0
19644.5,5.0
19648.5,10.0
19657.0,15.0
19659.5,10.0
19665.5,15.0
19652.5,5.0
19661.0,10.0
19663.5,5.0
19669.5,10.0
19669.5,5.0
19672.0,0.0
19678.0,5.0
19674.5,-5.0
19680.5,0.0
19697.5,-5.0
19686.5,5.0
19703.5,0.0
19710.5,-5.0
19720.5,-5.0
19727.5,-10.0
19734.5,-5.0
19858.0,5.0
19868.5,10.0
19871.0,5.0
20000.5,5.0
20003.0,0.0
20024.0,15.0
20005.5,-5.0
20026.5,10.0
20029.5,5.0
20027.5,15.0
20030.5,10.0
20037.5,15.0
20040.5,10.0
20047.5,15.0
20053.5,-5.0
20060.5,0.0
20063.5,-5.0
20070.5,0.0
20076.0,-5.0
20067.5,5.0
20070.5,0.0
20077.5,5.0
20083.0,0.0
20073.5,-5.0
20080.5,0.0
20086.0,-5.0
20087.5,5.0
20093.0,0.0
20106.5,5.0
20098.5,-5.0
20112.0,0.0
20119.5,-5.0
20121.0,0.0
20125.5,5.0
20133.0,0.0
20134.5,5.0
20141.5,10.0
20143.5,15.0
20146.5,20.0
20140.5,-5.0
20142.0,0.0
20149.0,5.0
20151.0,10.0
20154.0,15.0
20158.5,20.0
20143.5,5.0
20150.5,10.0
20152.5,15.0
20155.5,20.0
20160.0,25.0
20168.0,20.0
20157.5,5.0
20159.5,10.0
20162.5,15.0
20167.0,20.0
20175.0,15.0
20161.5,5.0
20164.5,10.0
20169.0,15.0
20177.0,10.0
20167.5,5.0
20172.0,10.0
20180.0,5.0
20192.0,10.0
20176.5,5.0
20184.5,0.0
20196.5,5.0
20192.5,-5.0
20204.5,0.0
20216.5,5.0
20230.5,0.0
20244.5,-5.0
20257.5,0.0
20270.5,5.0
20294.0,0.0
20317.5,-5.0
20327.0,-10.0
20338.0,-5.0
20340.5,0.0
20336.5,-5.0
20347.5,0.0
20350.0,5.0
20361.0,0.0
20358.5,5.0
20361.0,10.0
20372.0,5.0
20374.5,0.0
20363.5,5.0
20374.5,0.0
20377.0,-5.0
20386.5,0.0
20385.5,-5.0
20388.0,-10.0
20397.5,-5.0
20400.0,0.0
20403.0,5.0
20409.5,0.0
20390.5,-5.0
20400.0,0.0
20402.5,5.0
20405.5,10.0
20412.0,5.0
20414.5,0.0
20409.5,5.0
20412.0,10.0
20415.0,15.0
20421.5,10.0
20424.0,5.0
20426.0,0.0
20432.5,5.0
20414.5,5.0
20417.5,10.0
20424.0,5.0
20426.5,0.0
20428.5,-5.0
20435.0,0.0
20438.0,5.0
20420.5,5.0
20427.0,0.0
20429.5,-5.0
20431.5,-10.0
20438.0,-5.0
20441.0,0.0
20433.5,-5.0
20436.0,-10.0
20438.0,-15.0
20444.5,-10.0
20447.5,-5.0
20456.5,0.0
20457.0,-5.0
20438.5,-5.0
20440.5,-10.0
20447.0,-5.0
20450.0,0.0
20459.0,5.0
20459.5,0.0
20442.5,-5.0
20449.0,0.0
20452.0,5.0
20461.0,10.0
20461.5,5.0
20455.5,5.0
20458.5,10.0
20467.5,15.0
20468.0,10.0
20461.5,5.0
20470.5,10.0
20471.0,5.0
20479.5,5.0
20480.0,0.0
20480.5,-5.0
20515.0,-25.0
20526.5,-20.0
20539.5,-25.0
20571.5,5.0
20584.5,0.0
20597.5,-5.0
20657.5,5.0
20674.5,0.0
20680.0,5.0
20691.5,-5.0
20697.0,0.0
20700.5,-5.0
20702.5,5.0
20706.0,0.0
20726.5,5.0
20727.0,10.0
20709.5,-5.0
20730.0,0.0
20730.5,5.0
20734.0,10.0
20747.0,5.0
20747.5,10.0
20751.0,15.0
20751.5,5.0
20755.0,10.0
20758.5,5.0
20920.5,5.0
20921.0,10.0
20926.5,15.0
20927.0,10.0
20935.0,0.0
20939.5,-5.0
20943.5,0.0
21078.5,5.0
21084.0,10.0
21084.5,5.0
21092.5,-5.0
21097.0,-10.0
21101.0,-5.0
21089.5,5.0
21090.0,0.0
21098.0,-10.0
21102.5,-15.0
21106.5,-10.0
21090.5,-5.0
21098.5,-15.0
21103.0,-20.0
21107.0,-15.0
21099.5,-10.0
21104.0,-15.0
21108.0,-10.0
21117.5,-5.0
21122.0,0.0
21115.5,-5.0
21119.5,0.0
21129.0,5.0
21133.5,10.0
21123.5,5.0
21133.0,10.0
21137.5,15.0
21142.5,5.0
21147.0,10.0
21160.0,5.0
21151.5,5.0
21164.5,0.0
21177.5,-5.0
21229.0,-15.0
21230.0,-20.0
21237.0,-25.0
21240.5,-20.0
21246.0,-15.0
21250.0,-20.0
21253.5,-5.0
21260.5,-10.0
21264.0,-5.0
21269.5,0.0
21273.5,-5.0
21264.0,-5.0
21267.5,0.0
21273.0,5.0
21277.0,0.0
21283.5,5.0
21274.5,5.0
21280.0,10.0
21284.0,5.0
21290.5,10.0
21285.5,5.0
21289.5,0.0
21296.0,5.0
21307.0,10.0
21308.5,15.0
21309.5,20.0
21293.5,-5.0
21300.0,0.0
21311.0,5.0
21312.5,10.0
21313.5,15.0
21315.5,20.0
21306.5,5.0
21317.5,10.0
21319.0,15.0
21320.0,20.0
21322.0,25.0
21329.5,20.0
21328.5,5.0
21330.0,10.0
21331.0,15.0
21333.0,20.0
21340.5,15.0
21353.5,20.0
21331.5,5.0
21332.5,10.0
21334.5,15.0
21342.0,10.0
21355.0,15.0
21333.5,5.0
21335.5,10.0
21343.0,5.0
21356.0,10.0
21337.5,5.0
21345.0,0.0
21358.0,5.0
21352.5,-5.0
21365.5,0.0
21373.5,-5.0
21377.0,-10.0
21378.5,5.0
21386.5,0.0
21390.0,-5.0
21392.0,-10.0
21394.5,-5.0
21398.0,-10.0
21400.0,-15.0
21401.5,-5.0
21403.5,-10.0
21405.5,-5.0
22124.5,-20.0
22135.5,-15.0
22141.0,-10.0
22145.5,-5.0
22863.5,5.0
22869.0,10.0
22873.5,15.0
22881.5,10.0
22884.0,5.0
22887.0,0.0
22874.5,5.0
22879.0,10.0
22887.0,5.0
22889.5,0.0
22892.5,-5.0
22897.5,-10.0
22883.5,5.0
22891.5,0.0
22894.0,-5.0
22897.0,-10.0
22902.0,-15.0
22907.0,-10.0
22899.5,-5.0
22902.0,-10.0
22905.0,-15.0
22910.0,-20.0
22915.0,-15.0
22922.5,-10.0
22904.5,-5.0
22907.5,-10.0
22912.5,-15.0
22917.5,-10.0
22925.0,-5.0
22929.0,-10.0
22910.5,-5.0
22915.5,-10.0
22920.5,-5.0
22928.0,0.0
22932.0,-5.0
22920.5,-5.0
22925.5,0.0
22933.0,5.0
22937.0,0.0
22942.0,5.0
22930.5,5.0
22938.0,10.0
22942.0,5.0
22947.0,10.0
22945.5,5.0
22949.5,0.0
22954.5,5.0
22953.5,-5.0
22958.5,0.0
22963.5,5.0
23456.0,70.0
23461.0,75.0
23463.5,80.0
23472.0,75.0
23941.5,5.0
23944.0,10.0
23952.5,5.0
23965.0,10.0
23946.5,5.0
23955.0,0.0
23967.5,5.0
23963.5,-5.0
23976.0,0.0
23984.0,5.0
23988.5,5.0
23996.5,10.0
24002.0,5.0
24002.0,5.0
24007.5,0.0
24015.5,-5.0
24037.5,-10.0
24059.5,-5.0
24063.0,0.0
24074.0,-5.0
24082.5,0.0
24084.0,-5.0
24066.5,5.0
24077.5,0.0
24086.0,5.0
24087.5,0.0
24088.5,-5.0
24097.0,0.0
24098.5,-5.0
24111.0,0.0
24103.0,5.0
24104.5,0.0
24117.0,5.0
24124.0,0.0
24108.5,-5.0
24121.0,0.0
24128.0,-5.0
24133.5,5.0
24140.5,0.0
24149.5,5.0
24147.5,-5.0
24156.5,0.0
24165.5,5.0
24182.0,0.0
24198.5,-5.0
24284.0,5.0
24294.0,0.0
24307.5,5.0
24307.5,-5.0
24321.0,0.0
24326.0,-5.0
24334.5,5.0
24339.5,0.0
24353.0,5.0
24344.5,-5.0
24358.0,0.0
24371.5,5.0
24422.5,-5.0
24439.0,0.0
24455.5,5.0
24469.5,0.0
24483.5,-5.0
24502.0,0.0
24520.5,5.0
24563.0,-5.0
24580.0,0.0
24583.0,-5.0
24627.5,5.0
24630.5,0.0
24638.0,5.0
24639.0,0.0
24633.5,-5.0
24641.0,0.0
24642.0,-5.0
24648.5,5.0
24649.5,0.0
24669.0,5.0
24650.5,-5.0
24670.0,0.0
24673.5,5.0
24682.5,0.0
24685.5,5.0
24689.0,0.0
24700.5,-5.0
24703.5,0.0
24707.0,-5.0
24713.5,5.0
24717.0,0.0
24738.5,5.0
24720.5,-5.0
24742.0,0.0
24763.5,5.0
24782.0,0.0
24800.5,-5.0
24807.5,0.0
24810.5,-5.0
24823.0,0.0
24814.5,5.0
24817.5,0.0
24830.0,5.0
24837.5,10.0
24820.5,-5.0
24833.0,0.0
24840.5,5.0
24845.0,0.0
24845.5,5.0
24853.0,10.0
24857.5,5.0
24861.5,0.0
24865.0,-5.0
24865.5,0.0
24866.0,-5.0
24860.5,5.0
24865.0,0.0
24869.0,-5.0
24872.5,-10.0
24873.0,-5.0
24873.5,-10.0
24878.5,-5.0
24884.5,0.0
24885.0,5.0
24869.5,-5.0
24873.5,-10.0
24877.0,-15.0
24877.5,-10.0
24878.0,-15.0
24883.0,-10.0
24889.0,-5.0
24889.5,0.0
24877.5,-5.0
24881.0,-10.0
24881.5,-5.0
24882.0,-10.0
24887.0,-5.0
24893.0,0.0
24893.5,5.0
24901.5,0.0
24884.5,-5.0
24885.0,0.0
24885.5,-5.0
24890.5,0.0
24896.5,5.0
24897.0,10.0
24905.0,5.0
24907.0,0.0
24909.0,-5.0
24885.5,5.0
24886.0,0.0
24891.0,5.0
24897.0,10.0
24897.5,15.0
24905.5,10.0
24907.5,5.0
24909.5,0.0
24886.5,-5.0
24891.5,0.0
24897.5,5.0
24898.0,10.0
24906.0,5.0
24908.0,0.0
24910.0,-5.0
24896.5,5.0
24902.5,10.0
24903.0,15.0
24911.0,10.0
24913.0,5.0
24915.0,0.0
24903.5,5.0
24904.0,10.0
24912.0,5.0
24914.0,0.0
24916.0,-5.0
24925.5,0.0
24928.0,5.0
24909.5,5.0
24917.5,0.0
24919.5,-5.0
24921.5,-10.0
24931.0,-5.0
24933.5,0.0
24925.5,-5.0
24927.5,-10.0
24929.5,-15.0
24939.0,-10.0
24941.5,-5.0
24944.5,0.0
24929.5,-5.0
24931.5,-10.0
24941.0,-5.0
24943.5,0.0
24946.5,5.0
24953.5,0.0
24933.5,-5.0
24943.0,0.0
24945.5,5.0
24948.5,10.0
24955.5,5.0
24957.5,0.0
24952.5,5.0
